"PSM.Score","rf"
206.1781,"hs0042.raw"
314.0709,"hs0042.raw"
313.6187,"hs0042.raw"
172.1882,"hs0042.raw"
328.3022,"hs0042.raw"
184.737,"hs0042.raw"
243.1728,"hs0042.raw"
231.3831,"hs0042.raw"
279.2555,"hs0042.raw"
230.6853,"hs0042.raw"
350,"hs0042.raw"
141.9275,"hs0042.raw"
208.3639,"hs0042.raw"
209.2239,"hs0042.raw"
250.9446,"hs0042.raw"
122.1064,"hs0042.raw"
230.6853,"hs0042.raw"
145.0776,"hs0042.raw"
204.4688,"hs0042.raw"
339.6602,"hs0042.raw"
202.2934,"hs0042.raw"
215.0154,"hs0042.raw"
232.5988,"hs0042.raw"
337.7255,"hs0042.raw"
222.3714,"hs0042.raw"
254.66,"hs0042.raw"
258.1214,"hs0042.raw"
247.6918,"hs0042.raw"
337.5931,"hs0042.raw"
216.4003,"hs0042.raw"
251.4443,"hs0042.raw"
247.7277,"hs0042.raw"
184.737,"hs0042.raw"
250.717,"hs0042.raw"
266.3753,"hs0042.raw"
270.9907,"hs0042.raw"
307.808,"hs0042.raw"
218.9021,"hs0042.raw"
188.4921,"hs0042.raw"
252.7027,"hs0042.raw"
313.5926,"hs0042.raw"
281.0571,"hs0042.raw"
182.1208,"hs0042.raw"
286.9969,"hs0042.raw"
152.799,"hs0042.raw"
228.7662,"hs0042.raw"
213.0891,"hs0042.raw"
228.8036,"hs0042.raw"
350,"hs0042.raw"
334.8476,"hs0042.raw"
237.4025,"hs0042.raw"
331.0708,"hs0042.raw"
264.1675,"hs0042.raw"
268.5823,"hs0042.raw"
235.0005,"hs0042.raw"
260.7758,"hs0042.raw"
184.0794,"hs0042.raw"
206.4008,"hs0042.raw"
225.883,"hs0042.raw"
202.2471,"hs0042.raw"
286.9969,"hs0042.raw"
201.3187,"hs0042.raw"
112.192,"hs0042.raw"
218.9021,"hs0042.raw"
196.2455,"hs0042.raw"
239.9613,"hs0042.raw"
228.1308,"hs0042.raw"
184.737,"hs0042.raw"
153.1126,"hs0042.raw"
122.7271,"hs0042.raw"
266.9327,"hs0042.raw"
152.3155,"hs0042.raw"
262.9617,"hs0042.raw"
226.3562,"hs0042.raw"
223.6373,"hs0042.raw"
156.3469,"hs0042.raw"
287.1404,"hs0042.raw"
346.7215,"hs0042.raw"
202.2471,"hs0042.raw"
202.5472,"hs0042.raw"
266.6639,"hs0042.raw"
236.8142,"hs0042.raw"
299.4684,"hs0042.raw"
262.9617,"hs0042.raw"
311.0646,"hs0042.raw"
157.5321,"hs0042.raw"
350,"hs0042.raw"
172.1882,"hs0042.raw"
311.5003,"hs0042.raw"
202.2471,"hs0042.raw"
138.5048,"hs0042.raw"
188.4285,"hs0042.raw"
350,"hs0042.raw"
286.9969,"hs0042.raw"
303.3259,"hs0042.raw"
240.6273,"hs0042.raw"
237.4025,"hs0042.raw"
178.349,"hs0042.raw"
236.8635,"hs0042.raw"
231.3831,"hs0042.raw"
208.3639,"hs0042.raw"
198.8801,"hs0042.raw"
262.9617,"hs0042.raw"
196.2455,"hs0042.raw"
182.1208,"hs0042.raw"
206.0562,"hs0042.raw"
350,"hs0042.raw"
287.3604,"hs0042.raw"
305.7372,"hs0042.raw"
350,"hs0042.raw"
276.7017,"hs0042.raw"
257.9438,"hs0042.raw"
248.9794,"hs0042.raw"
316.7278,"hs0042.raw"
350,"hs0042.raw"
132.6477,"hs0042.raw"
186.7682,"hs0042.raw"
239.9613,"hs0042.raw"
280.4472,"hs0042.raw"
209.8969,"hs0042.raw"
245.2541,"hs0042.raw"
336.6494,"hs0042.raw"
206.5914,"hs0042.raw"
260.7758,"hs0042.raw"
350,"hs0042.raw"
182.1707,"hs0042.raw"
266.6624,"hs0042.raw"
292.1021,"hs0042.raw"
340.1901,"hs0042.raw"
262.9617,"hs0042.raw"
238.454,"hs0042.raw"
216.1379,"hs0042.raw"
272.0851,"hs0042.raw"
350,"hs0042.raw"
195.4773,"hs0042.raw"
350,"hs0042.raw"
202.2471,"hs0042.raw"
184.737,"hs0042.raw"
310.2657,"hs0042.raw"
262.3621,"hs0044.raw"
266.5863,"hs0044.raw"
222.5471,"hs0044.raw"
190.2546,"hs0044.raw"
260.9513,"hs0044.raw"
280.6757,"hs0044.raw"
350,"hs0044.raw"
215.1909,"hs0044.raw"
329.9425,"hs0044.raw"
211.9766,"hs0044.raw"
334.9608,"hs0044.raw"
312.2494,"hs0044.raw"
224.5057,"hs0044.raw"
294.2589,"hs0044.raw"
221.1765,"hs0044.raw"
255.8205,"hs0044.raw"
312.5298,"hs0044.raw"
227.8153,"hs0044.raw"
287.208,"hs0044.raw"
160.0813,"hs0044.raw"
273.1712,"hs0044.raw"
312.5298,"hs0044.raw"
154.1263,"hs0044.raw"
221.0271,"hs0044.raw"
140.8641,"hs0044.raw"
211.9766,"hs0044.raw"
263.2863,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
239.9775,"hs0044.raw"
184.8952,"hs0044.raw"
177.0874,"hs0044.raw"
350,"hs0044.raw"
177.0874,"hs0044.raw"
286.1465,"hs0044.raw"
350,"hs0044.raw"
156.2366,"hs0044.raw"
130.3137,"hs0044.raw"
208.5397,"hs0044.raw"
350,"hs0044.raw"
273.4734,"hs0044.raw"
214.8243,"hs0044.raw"
226.3141,"hs0044.raw"
235.194,"hs0044.raw"
206.7496,"hs0044.raw"
177.0874,"hs0044.raw"
328.5308,"hs0044.raw"
218.2375,"hs0044.raw"
221.0271,"hs0044.raw"
188.5691,"hs0044.raw"
299.697,"hs0044.raw"
287.2384,"hs0044.raw"
262.905,"hs0044.raw"
350,"hs0044.raw"
255.8205,"hs0044.raw"
348.6434,"hs0044.raw"
222.5471,"hs0044.raw"
350,"hs0044.raw"
262.7136,"hs0044.raw"
229.2991,"hs0044.raw"
350,"hs0044.raw"
226.9517,"hs0044.raw"
289.4067,"hs0044.raw"
251.6001,"hs0044.raw"
228.3241,"hs0044.raw"
290.9627,"hs0044.raw"
264.4468,"hs0044.raw"
323.1921,"hs0044.raw"
191.1765,"hs0044.raw"
346.1572,"hs0044.raw"
264.4468,"hs0044.raw"
228.3241,"hs0044.raw"
191.1765,"hs0044.raw"
328.5308,"hs0044.raw"
348.6434,"hs0044.raw"
287.6065,"hs0044.raw"
277.7062,"hs0044.raw"
148.2965,"hs0044.raw"
223.1992,"hs0044.raw"
142.4144,"hs0044.raw"
266.5863,"hs0044.raw"
224.5057,"hs0044.raw"
350,"hs0044.raw"
226.9517,"hs0044.raw"
244.1776,"hs0044.raw"
290.3117,"hs0044.raw"
350,"hs0044.raw"
296.262,"hs0044.raw"
218.2375,"hs0044.raw"
328.5308,"hs0044.raw"
340.0381,"hs0044.raw"
350,"hs0044.raw"
248.3617,"hs0044.raw"
350,"hs0044.raw"
305.9657,"hs0044.raw"
268.7757,"hs0044.raw"
206.9158,"hs0044.raw"
187.2098,"hs0044.raw"
221.798,"hs0044.raw"
250.1277,"hs0044.raw"
239.1537,"hs0044.raw"
255.8205,"hs0044.raw"
202.4052,"hs0044.raw"
235.5123,"hs0044.raw"
350,"hs0044.raw"
269.0999,"hs0044.raw"
200.4007,"hs0044.raw"
298.8372,"hs0044.raw"
244.3853,"hs0044.raw"
130.3137,"hs0044.raw"
260.6765,"hs0044.raw"
219.0778,"hs0044.raw"
298.8372,"hs0044.raw"
150.7907,"hs0044.raw"
350,"hs0044.raw"
251.1846,"hs0044.raw"
198.4353,"hs0044.raw"
187.0732,"hs0044.raw"
182.2614,"hs0044.raw"
198.034,"hs0044.raw"
350,"hs0044.raw"
210.0724,"hs0044.raw"
350,"hs0044.raw"
226.096,"hs0044.raw"
182.4705,"hs0044.raw"
348.6434,"hs0044.raw"
300.7025,"hs0044.raw"
335.076,"hs0044.raw"
313.8298,"hs0044.raw"
136.884,"hs0044.raw"
228.942,"hs0044.raw"
277.7062,"hs0044.raw"
260.9513,"hs0044.raw"
221.1765,"hs0044.raw"
287.2789,"hs0044.raw"
169.344,"hs0044.raw"
328.5308,"hs0044.raw"
199.4903,"hs0044.raw"
276.0848,"hs0044.raw"
262.0649,"hs0044.raw"
350,"hs0044.raw"
329.7698,"hs0044.raw"
243.3486,"hs0044.raw"
350,"hs0044.raw"
218.2375,"hs0044.raw"
228.942,"hs0044.raw"
281.268,"hs0044.raw"
276.8952,"hs0044.raw"
325.837,"hs0044.raw"
226.3141,"hs0044.raw"
174.9325,"hs0044.raw"
350,"hs0044.raw"
260.9513,"hs0044.raw"
231.7302,"hs0044.raw"
306.8001,"hs0044.raw"
199.0381,"hs0044.raw"
312.5298,"hs0044.raw"
218.7032,"hs0044.raw"
313.8298,"hs0044.raw"
178.8967,"hs0044.raw"
287.208,"hs0044.raw"
172.3287,"hs0044.raw"
350,"hs0044.raw"
281.268,"hs0044.raw"
345.3626,"hs0044.raw"
240.1371,"hs0044.raw"
302.3549,"hs0044.raw"
299.697,"hs0044.raw"
237.5957,"hs0044.raw"
230.8611,"hs0044.raw"
299.3543,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
350,"hs0044.raw"
231.5588,"hs0044.raw"
350,"hs0044.raw"
210.0724,"hs0044.raw"
256.2283,"hs0044.raw"
344.4691,"hs0044.raw"
331.2118,"hs0044.raw"
350,"hs0044.raw"
325.837,"hs0044.raw"
313.8298,"hs0044.raw"
145.396,"hs0044.raw"
334.9608,"hs0044.raw"
294.503,"hs0044.raw"
350,"hs0044.raw"
314.8461,"hs0044.raw"
175.9093,"hs0044.raw"
273.4253,"hs0044.raw"
266.8906,"hs0044.raw"
307.1094,"hs0044.raw"
298.8372,"hs0044.raw"
182.3113,"hs0044.raw"
228.9968,"hs0044.raw"
210.0724,"hs0044.raw"
271.9792,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
177.0874,"hs0044.raw"
230.8611,"hs0044.raw"
224.5057,"hs0044.raw"
230.8611,"hs0044.raw"
211.167,"hs0044.raw"
192.0292,"hs0044.raw"
293.5512,"hs0044.raw"
296.262,"hs0044.raw"
267.65,"hs0044.raw"
327.2423,"hs0044.raw"
290.3864,"hs0044.raw"
287.208,"hs0044.raw"
350,"hs0044.raw"
284.5358,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
211.167,"hs0044.raw"
179.6823,"hs0044.raw"
280.1589,"hs0044.raw"
260.9513,"hs0044.raw"
262.905,"hs0044.raw"
317.188,"hs0044.raw"
233.0856,"hs0044.raw"
259.9112,"hs0044.raw"
245.4651,"hs0044.raw"
226.9517,"hs0044.raw"
221.0271,"hs0044.raw"
263.1552,"hs0044.raw"
313.8298,"hs0044.raw"
259.235,"hs0044.raw"
268.7757,"hs0044.raw"
236.9899,"hs0044.raw"
313.8298,"hs0044.raw"
329.1654,"hs0044.raw"
232.7745,"hs0044.raw"
229.2991,"hs0044.raw"
271.8948,"hs0044.raw"
276.8952,"hs0044.raw"
231.9871,"hs0044.raw"
217.9877,"hs0044.raw"
290.9627,"hs0044.raw"
335.076,"hs0044.raw"
202.4052,"hs0044.raw"
348.6434,"hs0044.raw"
350,"hs0044.raw"
221.0271,"hs0044.raw"
226.7972,"hs0044.raw"
279.2727,"hs0044.raw"
187.2098,"hs0044.raw"
188.6674,"hs0044.raw"
228.3241,"hs0044.raw"
228.3241,"hs0044.raw"
208.9547,"hs0044.raw"
256.3647,"hs0044.raw"
195.6354,"hs0044.raw"
315.5486,"hs0044.raw"
260.9513,"hs0044.raw"
277.4415,"hs0044.raw"
328.5308,"hs0044.raw"
252.4983,"hs0044.raw"
198.8551,"hs0044.raw"
202.4052,"hs0044.raw"
335.076,"hs0044.raw"
350,"hs0044.raw"
164.5242,"hs0044.raw"
350,"hs0044.raw"
280.6757,"hs0044.raw"
251.3228,"hs0044.raw"
188.5896,"hs0044.raw"
350,"hs0044.raw"
206.7496,"hs0044.raw"
164.5242,"hs0044.raw"
270.6768,"hs0044.raw"
350,"hs0044.raw"
306.807,"hs0044.raw"
337.7154,"hs0044.raw"
243.1607,"hs0044.raw"
157.9192,"hs0044.raw"
200.7838,"hs0044.raw"
307.1001,"hs0044.raw"
211.167,"hs0044.raw"
302.8383,"hs0044.raw"
350,"hs0044.raw"
243.1607,"hs0044.raw"
247.9384,"hs0044.raw"
350,"hs0044.raw"
260.9866,"hs0044.raw"
238.9705,"hs0044.raw"
202.4052,"hs0044.raw"
150.7907,"hs0044.raw"
350,"hs0044.raw"
211.167,"hs0044.raw"
338.0068,"hs0044.raw"
283.7651,"hs0044.raw"
303.5545,"hs0044.raw"
206.7496,"hs0044.raw"
303.5545,"hs0044.raw"
244.3853,"hs0044.raw"
250.9452,"hs0044.raw"
168.1915,"hs0044.raw"
262.0953,"hs0044.raw"
306.2557,"hs0044.raw"
345.3626,"hs0044.raw"
280.7069,"hs0044.raw"
236.9899,"hs0044.raw"
230.8611,"hs0044.raw"
295.7246,"hs0044.raw"
272.296,"hs0044.raw"
313.8298,"hs0044.raw"
173.687,"hs0044.raw"
214.3356,"hs0044.raw"
215.1197,"hs0044.raw"
350,"hs0044.raw"
294.4522,"hs0044.raw"
334.9608,"hs0044.raw"
350,"hs0044.raw"
242.7174,"hs0044.raw"
208.5397,"hs0044.raw"
280.6757,"hs0044.raw"
248.3617,"hs0044.raw"
350,"hs0044.raw"
328.5308,"hs0044.raw"
243.3486,"hs0044.raw"
287.2789,"hs0044.raw"
230.8611,"hs0044.raw"
303.3079,"hs0044.raw"
340.4713,"hs0044.raw"
276.8952,"hs0044.raw"
214.3193,"hs0044.raw"
196.3861,"hs0044.raw"
335.076,"hs0044.raw"
219.0778,"hs0044.raw"
298.8372,"hs0044.raw"
192.0292,"hs0044.raw"
244.3853,"hs0044.raw"
339.9413,"hs0044.raw"
221.9515,"hs0044.raw"
235.0136,"hs0044.raw"
227.8153,"hs0044.raw"
350,"hs0044.raw"
286.3619,"hs0044.raw"
206.9158,"hs0044.raw"
246.4871,"hs0044.raw"
236.4307,"hs0044.raw"
260.9513,"hs0044.raw"
195.974,"hs0044.raw"
196.7422,"hs0044.raw"
146.537,"hs0044.raw"
294.2589,"hs0044.raw"
313.8298,"hs0044.raw"
260.9866,"hs0044.raw"
323.3315,"hs0044.raw"
169.344,"hs0044.raw"
148.9599,"hs0044.raw"
315.3833,"hs0044.raw"
148.3721,"hs0044.raw"
350,"hs0044.raw"
267.161,"hs0044.raw"
303.2382,"hs0044.raw"
247.9478,"hs0044.raw"
200.2307,"hs0044.raw"
350,"hs0044.raw"
153.4959,"hs0044.raw"
350,"hs0044.raw"
261.0521,"hs0044.raw"
249.3736,"hs0044.raw"
281.4557,"hs0044.raw"
316.3772,"hs0044.raw"
258.3147,"hs0044.raw"
232.7745,"hs0044.raw"
164.5242,"hs0044.raw"
281.4557,"hs0044.raw"
274.9375,"hs0044.raw"
350,"hs0044.raw"
247.9384,"hs0044.raw"
242.7174,"hs0044.raw"
228.942,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
271.2015,"hs0044.raw"
350,"hs0044.raw"
290.0267,"hs0044.raw"
298.8372,"hs0044.raw"
287.7107,"hs0044.raw"
188.5896,"hs0044.raw"
259.235,"hs0044.raw"
267.65,"hs0044.raw"
294.2589,"hs0044.raw"
327.8778,"hs0044.raw"
346.3607,"hs0044.raw"
350,"hs0044.raw"
157.3575,"hs0044.raw"
222.5471,"hs0044.raw"
214.8243,"hs0044.raw"
276.0848,"hs0044.raw"
279.2727,"hs0044.raw"
191.1765,"hs0044.raw"
235.6533,"hs0044.raw"
298.8372,"hs0044.raw"
221.0271,"hs0044.raw"
276.8952,"hs0044.raw"
306.2557,"hs0044.raw"
174.4359,"hs0044.raw"
206.8673,"hs0044.raw"
231.5588,"hs0044.raw"
350,"hs0044.raw"
202.4052,"hs0044.raw"
283.7091,"hs0044.raw"
214.3193,"hs0044.raw"
306.8001,"hs0044.raw"
226.7972,"hs0044.raw"
313.8298,"hs0044.raw"
298.8372,"hs0044.raw"
312.2921,"hs0044.raw"
276.8952,"hs0044.raw"
350,"hs0044.raw"
196.3861,"hs0044.raw"
313.8298,"hs0044.raw"
195.6354,"hs0044.raw"
308.054,"hs0044.raw"
287.208,"hs0044.raw"
145.3087,"hs0044.raw"
327.2423,"hs0044.raw"
350,"hs0044.raw"
277.7062,"hs0044.raw"
276.8952,"hs0044.raw"
142.0503,"hs0044.raw"
179.6823,"hs0044.raw"
311.3281,"hs0044.raw"
182.3113,"hs0044.raw"
228.9968,"hs0044.raw"
333.5015,"hs0044.raw"
210.6806,"hs0044.raw"
346.9852,"hs0044.raw"
230.1607,"hs0044.raw"
328.5308,"hs0044.raw"
202.4052,"hs0044.raw"
198.8551,"hs0044.raw"
244.6243,"hs0044.raw"
227.8153,"hs0044.raw"
350,"hs0044.raw"
272.296,"hs0044.raw"
193.9193,"hs0044.raw"
312.2921,"hs0044.raw"
298.8372,"hs0044.raw"
336.0258,"hs0044.raw"
215.1909,"hs0044.raw"
261.7145,"hs0044.raw"
155.1567,"hs0044.raw"
200.0499,"hs0044.raw"
280.1589,"hs0044.raw"
300.7025,"hs0044.raw"
350,"hs0044.raw"
244.6187,"hs0044.raw"
251.1686,"hs0044.raw"
259.235,"hs0044.raw"
171.3996,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
313.8298,"hs0044.raw"
252.4983,"hs0044.raw"
173.8001,"hs0044.raw"
313.8298,"hs0044.raw"
222.5471,"hs0044.raw"
350,"hs0044.raw"
174.5005,"hs0044.raw"
276.8952,"hs0044.raw"
218.258,"hs0044.raw"
335.1114,"hs0044.raw"
270.6768,"hs0044.raw"
350,"hs0044.raw"
240.8603,"hs0044.raw"
350,"hs0044.raw"
255.8205,"hs0044.raw"
336.8956,"hs0044.raw"
255.8205,"hs0044.raw"
314.618,"hs0044.raw"
202.4052,"hs0044.raw"
263.1552,"hs0044.raw"
158.2665,"hs0044.raw"
177.0874,"hs0044.raw"
294.503,"hs0044.raw"
235.6818,"hs0044.raw"
217.9877,"hs0044.raw"
178.1709,"hs0044.raw"
287.208,"hs0044.raw"
348.6434,"hs0044.raw"
255.0389,"hs0044.raw"
204.6443,"hs0044.raw"
314.8461,"hs0044.raw"
219.0778,"hs0044.raw"
350,"hs0044.raw"
303.5545,"hs0044.raw"
334.9608,"hs0044.raw"
290.0267,"hs0044.raw"
312.2921,"hs0044.raw"
313.8298,"hs0044.raw"
218.258,"hs0044.raw"
114.6358,"hs0044.raw"
206.7496,"hs0044.raw"
279.2727,"hs0044.raw"
222.5471,"hs0044.raw"
189.3355,"hs0044.raw"
104.1687,"hs0044.raw"
293.8722,"hs0044.raw"
281.4557,"hs0044.raw"
273.1712,"hs0044.raw"
198.034,"hs0044.raw"
198.034,"hs0044.raw"
298.0802,"hs0044.raw"
350,"hs0044.raw"
190.914,"hs0044.raw"
331.7079,"hs0044.raw"
292.6138,"hs0044.raw"
348.4678,"hs0044.raw"
333.0024,"hs0044.raw"
254.8533,"hs0044.raw"
287.208,"hs0044.raw"
206.7496,"hs0044.raw"
350,"hs0044.raw"
221.4507,"hs0044.raw"
251.9048,"hs0044.raw"
287.208,"hs0044.raw"
206.9158,"hs0044.raw"
190.914,"hs0044.raw"
244.6187,"hs0044.raw"
240.1371,"hs0044.raw"
117.1578,"hs0044.raw"
320.3576,"hs0044.raw"
177.3736,"hs0044.raw"
276.0848,"hs0044.raw"
142.0503,"hs0044.raw"
169.344,"hs0044.raw"
302.7001,"hs0044.raw"
164.5242,"hs0044.raw"
202.7227,"hs0044.raw"
185.8263,"hs0044.raw"
231.5588,"hs0044.raw"
238.6298,"hs0044.raw"
306.2557,"hs0044.raw"
221.1765,"hs0044.raw"
350,"hs0044.raw"
203.4276,"hs0044.raw"
350,"hs0044.raw"
262.905,"hs0044.raw"
221.0271,"hs0044.raw"
312.2921,"hs0044.raw"
163.0189,"hs0044.raw"
350,"hs0044.raw"
327.8778,"hs0044.raw"
226.9517,"hs0044.raw"
198.034,"hs0044.raw"
219.0778,"hs0044.raw"
217.9877,"hs0044.raw"
206.9158,"hs0044.raw"
335.4661,"hs0044.raw"
248.3617,"hs0044.raw"
223.2901,"hs0044.raw"
236.3352,"hs0044.raw"
238.6298,"hs0044.raw"
350,"hs0044.raw"
301.2993,"hs0044.raw"
263.1552,"hs0044.raw"
237.5957,"hs0044.raw"
175.0849,"hs0044.raw"
350,"hs0044.raw"
257.8035,"hs0044.raw"
260.9866,"hs0044.raw"
211.9766,"hs0044.raw"
232.7745,"hs0044.raw"
226.7972,"hs0044.raw"
350,"hs0044.raw"
190.914,"hs0044.raw"
209.3996,"hs0044.raw"
295.3018,"hs0044.raw"
327.8778,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
293.7,"hs0044.raw"
327.9278,"hs0044.raw"
313.8298,"hs0044.raw"
128.4295,"hs0044.raw"
149.1858,"hs0044.raw"
303.5545,"hs0044.raw"
290.2393,"hs0044.raw"
298.8372,"hs0044.raw"
287.208,"hs0044.raw"
262.0953,"hs0044.raw"
323.3315,"hs0044.raw"
191.5904,"hs0044.raw"
251.8616,"hs0044.raw"
350,"hs0044.raw"
207.4133,"hs0044.raw"
175.2343,"hs0044.raw"
312.2921,"hs0044.raw"
339.9413,"hs0044.raw"
350,"hs0044.raw"
130.6191,"hs0044.raw"
258.1548,"hs0044.raw"
276.0848,"hs0044.raw"
243.1607,"hs0044.raw"
228.942,"hs0044.raw"
236.9899,"hs0044.raw"
184.8952,"hs0044.raw"
244.3853,"hs0044.raw"
163.0189,"hs0044.raw"
302.7001,"hs0044.raw"
350,"hs0044.raw"
279.2727,"hs0044.raw"
184.7694,"hs0044.raw"
251.1846,"hs0044.raw"
243.1607,"hs0044.raw"
260.6765,"hs0044.raw"
315.5486,"hs0044.raw"
303.5545,"hs0044.raw"
263.1552,"hs0044.raw"
188.5691,"hs0044.raw"
348.6434,"hs0044.raw"
249.1552,"hs0044.raw"
150.7907,"hs0044.raw"
283.1032,"hs0044.raw"
228.9968,"hs0044.raw"
313.8387,"hs0044.raw"
269.6726,"hs0044.raw"
214.3193,"hs0044.raw"
264.4468,"hs0044.raw"
290.9627,"hs0044.raw"
172.3287,"hs0044.raw"
333.5015,"hs0044.raw"
328.5308,"hs0044.raw"
215.1909,"hs0044.raw"
223.8303,"hs0044.raw"
243.3486,"hs0044.raw"
260.9866,"hs0044.raw"
350,"hs0044.raw"
268.7757,"hs0044.raw"
191.1765,"hs0044.raw"
294.2589,"hs0044.raw"
183.2247,"hs0044.raw"
287.208,"hs0044.raw"
308.4001,"hs0044.raw"
185.2654,"hs0044.raw"
306.8001,"hs0044.raw"
331.3169,"hs0044.raw"
250.9452,"hs0044.raw"
242.6343,"hs0044.raw"
337.8392,"hs0044.raw"
132.2101,"hs0044.raw"
190.914,"hs0044.raw"
326.3234,"hs0044.raw"
170.9731,"hs0044.raw"
258.5559,"hs0044.raw"
331.3169,"hs0044.raw"
289.8842,"hs0044.raw"
277.7062,"hs0044.raw"
214.6187,"hs0044.raw"
301.2993,"hs0044.raw"
305.1641,"hs0044.raw"
303.3079,"hs0044.raw"
218.2375,"hs0044.raw"
294.2589,"hs0044.raw"
326.2805,"hs0044.raw"
258.1872,"hs0044.raw"
194.8545,"hs0044.raw"
288.1393,"hs0044.raw"
263.1552,"hs0044.raw"
319.79,"hs0044.raw"
154.8649,"hs0044.raw"
290.9627,"hs0044.raw"
262.8519,"hs0044.raw"
318.0753,"hs0044.raw"
335.4119,"hs0044.raw"
226.9517,"hs0044.raw"
191.1765,"hs0044.raw"
350,"hs0044.raw"
246.8095,"hs0044.raw"
337.7154,"hs0044.raw"
251.3228,"hs0044.raw"
276.8952,"hs0044.raw"
237.5957,"hs0044.raw"
350,"hs0044.raw"
248.3617,"hs0044.raw"
238.6298,"hs0044.raw"
235.6818,"hs0044.raw"
172.3287,"hs0044.raw"
313.8298,"hs0044.raw"
217.9877,"hs0044.raw"
287.208,"hs0044.raw"
206.2317,"hs0044.raw"
284.01,"hs0044.raw"
218.2375,"hs0044.raw"
164.5242,"hs0044.raw"
199.0381,"hs0044.raw"
308.4001,"hs0044.raw"
280.6757,"hs0044.raw"
254.5895,"hs0044.raw"
350,"hs0044.raw"
183.6322,"hs0044.raw"
242.7174,"hs0044.raw"
350,"hs0044.raw"
302.7001,"hs0044.raw"
217.9877,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
306.2557,"hs0044.raw"
350,"hs0044.raw"
265.2028,"hs0044.raw"
276.8952,"hs0044.raw"
256.6029,"hs0044.raw"
298.8372,"hs0044.raw"
215.1909,"hs0044.raw"
295.6815,"hs0044.raw"
240.8603,"hs0044.raw"
306.8001,"hs0044.raw"
312.2494,"hs0044.raw"
313.48,"hs0044.raw"
266.5863,"hs0044.raw"
290.9627,"hs0044.raw"
190.914,"hs0044.raw"
287.208,"hs0044.raw"
350,"hs0044.raw"
287.208,"hs0044.raw"
177.0874,"hs0044.raw"
344.4691,"hs0044.raw"
244.6187,"hs0044.raw"
303.5545,"hs0044.raw"
249.3736,"hs0044.raw"
260.9866,"hs0044.raw"
198.034,"hs0044.raw"
242.2937,"hs0044.raw"
244.6187,"hs0044.raw"
345.0015,"hs0044.raw"
350,"hs0044.raw"
187.494,"hs0044.raw"
275.963,"hs0044.raw"
348.6434,"hs0044.raw"
182.3113,"hs0044.raw"
152.9392,"hs0044.raw"
276.8952,"hs0044.raw"
221.0271,"hs0044.raw"
269.939,"hs0044.raw"
211.7934,"hs0044.raw"
204.9667,"hs0044.raw"
157.9192,"hs0044.raw"
190.914,"hs0044.raw"
266.8747,"hs0044.raw"
260.6765,"hs0044.raw"
129.7609,"hs0044.raw"
299.697,"hs0044.raw"
350,"hs0044.raw"
213.2648,"hs0044.raw"
267.161,"hs0044.raw"
206.4096,"hs0044.raw"
312.2921,"hs0044.raw"
325.0727,"hs0044.raw"
301.5556,"hs0044.raw"
221.0271,"hs0044.raw"
226.7972,"hs0044.raw"
348.6434,"hs0044.raw"
313.8691,"hs0044.raw"
290.0267,"hs0044.raw"
312.2494,"hs0044.raw"
255.0389,"hs0044.raw"
335.076,"hs0044.raw"
247.3489,"hs0044.raw"
308.054,"hs0044.raw"
202.4052,"hs0044.raw"
328.5308,"hs0044.raw"
249.1552,"hs0044.raw"
278.253,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
228.3241,"hs0044.raw"
147.7548,"hs0044.raw"
160.0813,"hs0044.raw"
267.65,"hs0044.raw"
294.503,"hs0044.raw"
278.9521,"hs0044.raw"
350,"hs0044.raw"
308.8222,"hs0044.raw"
240.8603,"hs0044.raw"
239.9775,"hs0044.raw"
313.8298,"hs0044.raw"
206.5765,"hs0044.raw"
157.6726,"hs0044.raw"
298.8372,"hs0044.raw"
313.8298,"hs0044.raw"
194.8124,"hs0044.raw"
335.076,"hs0044.raw"
350,"hs0044.raw"
305.9657,"hs0044.raw"
221.6566,"hs0044.raw"
313.8298,"hs0044.raw"
249.3736,"hs0044.raw"
350,"hs0044.raw"
226.9517,"hs0044.raw"
230.8611,"hs0044.raw"
244.3853,"hs0044.raw"
340.4713,"hs0044.raw"
252.4983,"hs0044.raw"
203.4276,"hs0044.raw"
298.8372,"hs0044.raw"
313.8298,"hs0044.raw"
313.8298,"hs0044.raw"
327.9278,"hs0044.raw"
214.8243,"hs0044.raw"
289.4067,"hs0044.raw"
350,"hs0044.raw"
218.2375,"hs0044.raw"
227.8153,"hs0044.raw"
218.258,"hs0044.raw"
243.4113,"hs0044.raw"
174.5005,"hs0044.raw"
312.2921,"hs0044.raw"
226.7972,"hs0044.raw"
263.1552,"hs0044.raw"
198.034,"hs0044.raw"
299.697,"hs0044.raw"
323.3315,"hs0044.raw"
350,"hs0044.raw"
240.1371,"hs0044.raw"
