"PSM.Score","rf"
243.2783,"hs0101.raw"
279.3926,"hs0101.raw"
347.1698,"hs0101.raw"
267.5657,"hs0101.raw"
271.8036,"hs0101.raw"
213.1946,"hs0101.raw"
329.8372,"hs0101.raw"
192.9872,"hs0101.raw"
153.4398,"hs0101.raw"
200.6784,"hs0101.raw"
263.0779,"hs0101.raw"
152.8832,"hs0101.raw"
228.8718,"hs0101.raw"
287.1236,"hs0101.raw"
346.8799,"hs0101.raw"
206.2626,"hs0101.raw"
350,"hs0101.raw"
232.7043,"hs0101.raw"
344.3638,"hs0101.raw"
243.2783,"hs0101.raw"
334.8764,"hs0101.raw"
158.4511,"hs0101.raw"
251.0502,"hs0101.raw"
325.7316,"hs0101.raw"
254.9616,"hs0101.raw"
213.1946,"hs0101.raw"
177.0313,"hs0101.raw"
279.4796,"hs0101.raw"
298.7528,"hs0101.raw"
200.6784,"hs0101.raw"
298.7528,"hs0101.raw"
196.3299,"hs0101.raw"
350,"hs0101.raw"
345.2643,"hs0101.raw"
240.0668,"hs0101.raw"
350,"hs0101.raw"
240.0668,"hs0101.raw"
289.3154,"hs0101.raw"
209.3294,"hs0101.raw"
287.1236,"hs0101.raw"
289.3154,"hs0101.raw"
281.3784,"hs0101.raw"
127.9545,"hs0101.raw"
154.0771,"hs0101.raw"
251.2456,"hs0101.raw"
196.4228,"hs0101.raw"
179.6191,"hs0101.raw"
350,"hs0101.raw"
214.2654,"hs0101.raw"
179.7495,"hs0101.raw"
104.1337,"hs0101.raw"
350,"hs0101.raw"
267.5657,"hs0101.raw"
219.0076,"hs0101.raw"
129.2716,"hs0101.raw"
311.8914,"hs0101.raw"
276.8179,"hs0101.raw"
236.9197,"hs0101.raw"
266.4334,"hs0101.raw"
189.9935,"hs0101.raw"
311.2228,"hs0101.raw"
350,"hs0101.raw"
223.2129,"hs0101.raw"
226.8746,"hs0101.raw"
236.3534,"hs0101.raw"
350,"hs0101.raw"
276.8179,"hs0101.raw"
147.7274,"hs0101.raw"
290.8714,"hs0101.raw"
237.5185,"hs0101.raw"
243.2783,"hs0101.raw"
223.2129,"hs0101.raw"
276.8179,"hs0101.raw"
172.3585,"hs0101.raw"
201.0949,"hs0101.raw"
350,"hs0101.raw"
319.6987,"hs0101.raw"
348.545,"hs0101.raw"
297.8887,"hs0101.raw"
249.0849,"hs0101.raw"
254.7761,"hs0101.raw"
298.7528,"hs0101.raw"
140.5128,"hs0101.raw"
289.9355,"hs0101.raw"
336.7972,"hs0101.raw"
323.2331,"hs0101.raw"
350,"hs0101.raw"
243.2783,"hs0101.raw"
350,"hs0101.raw"
142.0013,"hs0101.raw"
237.6879,"hs0101.raw"
210.6174,"hs0101.raw"
276.0005,"hs0101.raw"
216.2279,"hs0101.raw"
335.3563,"hs0101.raw"
220.9569,"hs0101.raw"
266.083,"hs0101.raw"
230.7909,"hs0101.raw"
211.9134,"hs0101.raw"
350,"hs0101.raw"
255.7363,"hs0101.raw"
300.6112,"hs0101.raw"
311.0669,"hs0101.raw"
350,"hs0101.raw"
287.1946,"hs0101.raw"
190.8508,"hs0101.raw"
350,"hs0101.raw"
168.1354,"hs0101.raw"
262.0181,"hs0101.raw"
220.9569,"hs0101.raw"
144.5927,"hs0101.raw"
275.1195,"hs0103.raw"
230.3848,"hs0103.raw"
268.9299,"hs0103.raw"
246.6692,"hs0103.raw"
313.9981,"hs0103.raw"
272.1613,"hs0103.raw"
287.3762,"hs0103.raw"
300.8846,"hs0103.raw"
350,"hs0103.raw"
256.7435,"hs0103.raw"
350,"hs0103.raw"
347.1955,"hs0103.raw"
312.4743,"hs0103.raw"
150.8748,"hs0103.raw"
335.5941,"hs0103.raw"
350,"hs0103.raw"
252.6525,"hs0103.raw"
287.8789,"hs0103.raw"
238.77,"hs0103.raw"
221.2439,"hs0103.raw"
312.4743,"hs0103.raw"
335.129,"hs0103.raw"
269.8409,"hs0103.raw"
137.9438,"hs0103.raw"
98.58533,"hs0103.raw"
263.3093,"hs0103.raw"
316.7435,"hs0103.raw"
350,"hs0103.raw"
313.9981,"hs0103.raw"
251.7683,"hs0103.raw"
251.2607,"hs0103.raw"
229.0822,"hs0103.raw"
336.2636,"hs0103.raw"
170.3313,"hs0103.raw"
306.9711,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
254.7183,"hs0103.raw"
288.2935,"hs0103.raw"
350,"hs0103.raw"
254.7183,"hs0103.raw"
161.039,"hs0103.raw"
247.3541,"hs0103.raw"
278.1388,"hs0103.raw"
254.7183,"hs0103.raw"
230.3149,"hs0103.raw"
240.975,"hs0103.raw"
348.8397,"hs0103.raw"
218.3636,"hs0103.raw"
316.8921,"hs0103.raw"
279.4409,"hs0103.raw"
188.6811,"hs0103.raw"
279.1731,"hs0103.raw"
350,"hs0103.raw"
348.8397,"hs0103.raw"
277.087,"hs0103.raw"
350,"hs0103.raw"
270.8309,"hs0103.raw"
264.9141,"hs0103.raw"
222.6871,"hs0103.raw"
269.2956,"hs0103.raw"
277.8745,"hs0103.raw"
299.8792,"hs0103.raw"
235.8359,"hs0103.raw"
287.8789,"hs0103.raw"
328.713,"hs0103.raw"
182.5964,"hs0103.raw"
348.8397,"hs0103.raw"
303.0763,"hs0103.raw"
284.7886,"hs0103.raw"
335.129,"hs0103.raw"
315.7447,"hs0103.raw"
179.8083,"hs0103.raw"
221.3166,"hs0103.raw"
195.7615,"hs0103.raw"
182.3734,"hs0103.raw"
240.2771,"hs0103.raw"
350,"hs0103.raw"
281.6098,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
292.7666,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
231.6989,"hs0103.raw"
335.2722,"hs0103.raw"
241.0282,"hs0103.raw"
248.1063,"hs0103.raw"
260.7617,"hs0103.raw"
257.385,"hs0103.raw"
263.3093,"hs0103.raw"
219.2178,"hs0103.raw"
150.8748,"hs0103.raw"
287.3762,"hs0103.raw"
350,"hs0103.raw"
312.4456,"hs0103.raw"
230.2509,"hs0103.raw"
185.0212,"hs0103.raw"
185.9661,"hs0103.raw"
169.456,"hs0103.raw"
299.0054,"hs0103.raw"
238.77,"hs0103.raw"
299.0054,"hs0103.raw"
299.0054,"hs0103.raw"
319.9722,"hs0103.raw"
314.2078,"hs0103.raw"
350,"hs0103.raw"
182.5964,"hs0103.raw"
350,"hs0103.raw"
212.1027,"hs0103.raw"
350,"hs0103.raw"
191.3025,"hs0103.raw"
262.8818,"hs0103.raw"
302.8683,"hs0103.raw"
314.0348,"hs0103.raw"
350,"hs0103.raw"
329.9939,"hs0103.raw"
240.975,"hs0103.raw"
211.0638,"hs0103.raw"
337.9178,"hs0103.raw"
296.4162,"hs0103.raw"
208.4326,"hs0103.raw"
245.6333,"hs0103.raw"
313.9981,"hs0103.raw"
158.3408,"hs0103.raw"
350,"hs0103.raw"
306.4378,"hs0103.raw"
350,"hs0103.raw"
227.0272,"hs0103.raw"
233.2396,"hs0103.raw"
299.0054,"hs0103.raw"
172.4407,"hs0103.raw"
335.129,"hs0103.raw"
172.4407,"hs0103.raw"
335.2722,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
281.4362,"hs0103.raw"
240.2771,"hs0103.raw"
350,"hs0103.raw"
296.4162,"hs0103.raw"
240.2771,"hs0103.raw"
350,"hs0103.raw"
210.8066,"hs0103.raw"
294.4271,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
244.7866,"hs0103.raw"
335.129,"hs0103.raw"
179.0227,"hs0103.raw"
283.2852,"hs0103.raw"
206.4308,"hs0103.raw"
328.074,"hs0103.raw"
335.129,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
299.0054,"hs0103.raw"
182.4234,"hs0103.raw"
337.9255,"hs0103.raw"
264.7949,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
298.194,"hs0103.raw"
299.0054,"hs0103.raw"
350,"hs0103.raw"
348.9044,"hs0103.raw"
292.3276,"hs0103.raw"
247.3541,"hs0103.raw"
328.713,"hs0103.raw"
302.447,"hs0103.raw"
287.3762,"hs0103.raw"
350,"hs0103.raw"
252.6525,"hs0103.raw"
243.9457,"hs0103.raw"
299.0054,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
290.0941,"hs0103.raw"
227.0272,"hs0103.raw"
287.3762,"hs0103.raw"
350,"hs0103.raw"
313.9981,"hs0103.raw"
263.073,"hs0103.raw"
206.8757,"hs0103.raw"
350,"hs0103.raw"
335.129,"hs0103.raw"
290.2088,"hs0103.raw"
333.7256,"hs0103.raw"
234.8404,"hs0103.raw"
350,"hs0103.raw"
180.7796,"hs0103.raw"
335.129,"hs0103.raw"
350,"hs0103.raw"
262.9921,"hs0103.raw"
283.2852,"hs0103.raw"
244.7866,"hs0103.raw"
263.3093,"hs0103.raw"
251.2607,"hs0103.raw"
303.7367,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
337.0918,"hs0103.raw"
188.6811,"hs0103.raw"
350,"hs0103.raw"
204.7843,"hs0103.raw"
222.5988,"hs0103.raw"
294.4271,"hs0103.raw"
337.0918,"hs0103.raw"
229.0822,"hs0103.raw"
266.8093,"hs0103.raw"
226.6719,"hs0103.raw"
261.8968,"hs0103.raw"
350,"hs0103.raw"
326.0471,"hs0103.raw"
272.1903,"hs0103.raw"
350,"hs0103.raw"
211.4583,"hs0103.raw"
244.5394,"hs0103.raw"
287.8789,"hs0103.raw"
212.1027,"hs0103.raw"
287.4471,"hs0103.raw"
178.283,"hs0103.raw"
350,"hs0103.raw"
345.2116,"hs0103.raw"
287.3762,"hs0103.raw"
252.6525,"hs0103.raw"
335.129,"hs0103.raw"
325.2829,"hs0103.raw"
350,"hs0103.raw"
314.8143,"hs0103.raw"
319.9722,"hs0103.raw"
258.7241,"hs0103.raw"
335.129,"hs0103.raw"
175.0583,"hs0103.raw"
264.6289,"hs0103.raw"
280.8578,"hs0103.raw"
328.713,"hs0103.raw"
267.343,"hs0103.raw"
350,"hs0103.raw"
308.5683,"hs0103.raw"
350,"hs0103.raw"
235.6662,"hs0103.raw"
350,"hs0103.raw"
252.6525,"hs0103.raw"
194.8591,"hs0103.raw"
278.4209,"hs0103.raw"
294.9608,"hs0103.raw"
249.2953,"hs0103.raw"
218.3636,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
338.0354,"hs0103.raw"
295.5117,"hs0103.raw"
314.2078,"hs0103.raw"
316.0117,"hs0103.raw"
350,"hs0103.raw"
216.04,"hs0103.raw"
264.5773,"hs0103.raw"
350,"hs0103.raw"
201.7541,"hs0103.raw"
258.7241,"hs0103.raw"
287.1572,"hs0103.raw"
278.1388,"hs0103.raw"
312.4456,"hs0103.raw"
237.1301,"hs0103.raw"
217.7811,"hs0103.raw"
267.343,"hs0103.raw"
310.0697,"hs0103.raw"
337.0918,"hs0103.raw"
279.4409,"hs0103.raw"
267.343,"hs0103.raw"
328.074,"hs0103.raw"
212.1027,"hs0103.raw"
266.7545,"hs0103.raw"
235.8359,"hs0103.raw"
281.6098,"hs0103.raw"
260.8446,"hs0103.raw"
212.1027,"hs0103.raw"
313.9981,"hs0103.raw"
233.9557,"hs0103.raw"
272.4641,"hs0103.raw"
350,"hs0103.raw"
295.3341,"hs0103.raw"
287.3762,"hs0103.raw"
350,"hs0103.raw"
225.7617,"hs0103.raw"
242.8714,"hs0103.raw"
291.1449,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
231.0012,"hs0103.raw"
319.9722,"hs0103.raw"
277.0494,"hs0103.raw"
258.7241,"hs0103.raw"
229.453,"hs0103.raw"
350,"hs0103.raw"
303.5038,"hs0103.raw"
200.9238,"hs0103.raw"
243.3288,"hs0103.raw"
314.8143,"hs0103.raw"
313.9981,"hs0103.raw"
313.9981,"hs0103.raw"
214.9643,"hs0103.raw"
187.1852,"hs0103.raw"
288.2935,"hs0103.raw"
312.712,"hs0103.raw"
231.6989,"hs0103.raw"
264.5773,"hs0103.raw"
326.0471,"hs0103.raw"
206.7166,"hs0103.raw"
350,"hs0103.raw"
262.2495,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
256.3963,"hs0103.raw"
229.0822,"hs0103.raw"
350,"hs0103.raw"
232.9145,"hs0103.raw"
243.9457,"hs0103.raw"
267.0724,"hs0103.raw"
350,"hs0103.raw"
293.8959,"hs0103.raw"
326.0471,"hs0103.raw"
337.9255,"hs0103.raw"
319.341,"hs0103.raw"
214.4758,"hs0103.raw"
350,"hs0103.raw"
168.7194,"hs0103.raw"
313.9981,"hs0103.raw"
329.9939,"hs0103.raw"
313.9981,"hs0103.raw"
192.3547,"hs0103.raw"
171.312,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
311.5381,"hs0103.raw"
306.4378,"hs0103.raw"
350,"hs0103.raw"
202.5312,"hs0103.raw"
262.9921,"hs0103.raw"
347.1955,"hs0103.raw"
233.98,"hs0103.raw"
281.6098,"hs0103.raw"
313.9981,"hs0103.raw"
337.9178,"hs0103.raw"
150.8755,"hs0103.raw"
350,"hs0103.raw"
262.0043,"hs0103.raw"
324.1869,"hs0103.raw"
328.713,"hs0103.raw"
345.5589,"hs0103.raw"
340.1653,"hs0103.raw"
204.5353,"hs0103.raw"
187.3357,"hs0103.raw"
287.8789,"hs0103.raw"
229.0822,"hs0103.raw"
292.4811,"hs0103.raw"
189.5823,"hs0103.raw"
294.0684,"hs0103.raw"
255.1931,"hs0103.raw"
268.8666,"hs0103.raw"
268.9299,"hs0103.raw"
214.4758,"hs0103.raw"
218.1138,"hs0103.raw"
335.2722,"hs0103.raw"
287.8789,"hs0103.raw"
337.9178,"hs0103.raw"
267.8182,"hs0103.raw"
262.2495,"hs0103.raw"
350,"hs0103.raw"
328.6023,"hs0103.raw"
260.8446,"hs0103.raw"
313.9981,"hs0103.raw"
338.0354,"hs0103.raw"
299.0054,"hs0103.raw"
299.0054,"hs0103.raw"
270.8309,"hs0103.raw"
196.4982,"hs0103.raw"
266.4565,"hs0103.raw"
313.9981,"hs0103.raw"
284.7886,"hs0103.raw"
238.77,"hs0103.raw"
299.9482,"hs0103.raw"
230.6504,"hs0103.raw"
335.129,"hs0103.raw"
161.3387,"hs0103.raw"
313.9981,"hs0103.raw"
299.0054,"hs0103.raw"
350,"hs0103.raw"
153.3021,"hs0103.raw"
210.9449,"hs0103.raw"
340.6955,"hs0103.raw"
287.8315,"hs0103.raw"
235.8359,"hs0103.raw"
299.0054,"hs0103.raw"
244.7866,"hs0103.raw"
252.6525,"hs0103.raw"
299.8792,"hs0103.raw"
348.8397,"hs0103.raw"
222.6871,"hs0103.raw"
251.4769,"hs0103.raw"
350,"hs0103.raw"
251.2607,"hs0103.raw"
254.7183,"hs0103.raw"
211.0638,"hs0103.raw"
350,"hs0103.raw"
335.2722,"hs0103.raw"
277.0494,"hs0103.raw"
299.0054,"hs0103.raw"
251.4769,"hs0103.raw"
291.1449,"hs0103.raw"
319.8386,"hs0103.raw"
283.2852,"hs0103.raw"
280.3548,"hs0103.raw"
300.8846,"hs0103.raw"
350,"hs0103.raw"
271.3696,"hs0103.raw"
258.369,"hs0103.raw"
242.7884,"hs0103.raw"
299.0054,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
284.6588,"hs0103.raw"
221.1673,"hs0103.raw"
175.4859,"hs0103.raw"
350,"hs0103.raw"
281.4362,"hs0103.raw"
244.5394,"hs0103.raw"
335.129,"hs0103.raw"
251.4769,"hs0103.raw"
350,"hs0103.raw"
209.5396,"hs0103.raw"
270.8309,"hs0103.raw"
335.2722,"hs0103.raw"
160.1794,"hs0103.raw"
311.3612,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
240.2771,"hs0103.raw"
283.2852,"hs0103.raw"
283.2852,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
296.4162,"hs0103.raw"
338.0354,"hs0103.raw"
238.77,"hs0103.raw"
291.3387,"hs0103.raw"
221.1673,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
240.975,"hs0103.raw"
350,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
179.0227,"hs0103.raw"
198.9952,"hs0103.raw"
272.1903,"hs0103.raw"
263.073,"hs0103.raw"
350,"hs0103.raw"
329.9939,"hs0103.raw"
247.3541,"hs0103.raw"
350,"hs0103.raw"
305.5373,"hs0103.raw"
348.8397,"hs0103.raw"
350,"hs0103.raw"
150.8755,"hs0103.raw"
223.4441,"hs0103.raw"
236.5848,"hs0103.raw"
287.4204,"hs0103.raw"
243.3432,"hs0103.raw"
350,"hs0103.raw"
335.129,"hs0103.raw"
303.7367,"hs0103.raw"
297.2458,"hs0103.raw"
299.0054,"hs0103.raw"
312.712,"hs0103.raw"
348.8397,"hs0103.raw"
261.1546,"hs0103.raw"
229.0822,"hs0103.raw"
289.5889,"hs0103.raw"
268.9299,"hs0103.raw"
158.9949,"hs0103.raw"
335.5941,"hs0103.raw"
222.6871,"hs0103.raw"
324.1869,"hs0103.raw"
191.0835,"hs0103.raw"
294.4271,"hs0103.raw"
221.1673,"hs0103.raw"
287.8789,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
238.77,"hs0103.raw"
255.0247,"hs0103.raw"
225.7617,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
251.4769,"hs0103.raw"
248.5158,"hs0103.raw"
313.9981,"hs0103.raw"
247.3541,"hs0103.raw"
192.3967,"hs0103.raw"
348.8397,"hs0103.raw"
299.0054,"hs0103.raw"
263.4282,"hs0103.raw"
299.0054,"hs0103.raw"
313.9981,"hs0103.raw"
251.7683,"hs0103.raw"
221.1673,"hs0103.raw"
218.5131,"hs0103.raw"
312.712,"hs0103.raw"
253.1937,"hs0103.raw"
197.1623,"hs0103.raw"
271.3696,"hs0103.raw"
313.9981,"hs0103.raw"
333.7256,"hs0103.raw"
163.1309,"hs0103.raw"
258.7241,"hs0103.raw"
182.5964,"hs0103.raw"
232.9145,"hs0103.raw"
182.3734,"hs0103.raw"
218.1138,"hs0103.raw"
238.77,"hs0103.raw"
253.9212,"hs0103.raw"
266.7545,"hs0103.raw"
323.996,"hs0103.raw"
245.6333,"hs0103.raw"
240.4662,"hs0103.raw"
350,"hs0103.raw"
262.2495,"hs0103.raw"
231.0012,"hs0103.raw"
229.0822,"hs0103.raw"
299.8792,"hs0103.raw"
266.7545,"hs0103.raw"
350,"hs0103.raw"
222.6871,"hs0103.raw"
238.77,"hs0103.raw"
231.6989,"hs0103.raw"
267.6747,"hs0103.raw"
219.031,"hs0103.raw"
276.253,"hs0103.raw"
350,"hs0103.raw"
237.8654,"hs0103.raw"
287.8315,"hs0103.raw"
221.9519,"hs0103.raw"
350,"hs0103.raw"
243.3288,"hs0103.raw"
243.4887,"hs0103.raw"
196.6326,"hs0103.raw"
303.7367,"hs0103.raw"
335.129,"hs0103.raw"
275.1195,"hs0103.raw"
328.3806,"hs0103.raw"
313.9981,"hs0103.raw"
340.6955,"hs0103.raw"
235.8359,"hs0103.raw"
219.2178,"hs0103.raw"
350,"hs0103.raw"
277.8745,"hs0103.raw"
350,"hs0103.raw"
272.1613,"hs0103.raw"
292.4811,"hs0103.raw"
238.77,"hs0103.raw"
308.5683,"hs0103.raw"
303.0343,"hs0103.raw"
334.2373,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
307.0169,"hs0103.raw"
248.5158,"hs0103.raw"
266.7545,"hs0103.raw"
221.1673,"hs0103.raw"
145.4939,"hs0103.raw"
277.0494,"hs0103.raw"
252.6525,"hs0103.raw"
313.9981,"hs0103.raw"
171.0991,"hs0103.raw"
251.2607,"hs0103.raw"
240.1456,"hs0103.raw"
299.0054,"hs0103.raw"
292.4811,"hs0103.raw"
272.4641,"hs0103.raw"
290.4352,"hs0103.raw"
313.9981,"hs0103.raw"
277.8745,"hs0103.raw"
262.2495,"hs0103.raw"
207.5393,"hs0103.raw"
350,"hs0103.raw"
188.6811,"hs0103.raw"
350,"hs0103.raw"
206.5634,"hs0103.raw"
350,"hs0103.raw"
129.0582,"hs0103.raw"
350,"hs0103.raw"
294.9608,"hs0103.raw"
350,"hs0103.raw"
287.8789,"hs0103.raw"
302.8683,"hs0103.raw"
350,"hs0103.raw"
335.2722,"hs0103.raw"
291.1449,"hs0103.raw"
315.7447,"hs0103.raw"
251.2607,"hs0103.raw"
251.2607,"hs0103.raw"
226.7664,"hs0103.raw"
348.8397,"hs0103.raw"
201.6342,"hs0103.raw"
277.8745,"hs0103.raw"
249.2953,"hs0103.raw"
160.1794,"hs0103.raw"
262.219,"hs0103.raw"
331.5131,"hs0103.raw"
285.1439,"hs0103.raw"
235.8359,"hs0103.raw"
271.3696,"hs0103.raw"
320.5061,"hs0103.raw"
340.6955,"hs0103.raw"
252.6525,"hs0103.raw"
335.2722,"hs0103.raw"
223.2501,"hs0103.raw"
291.1449,"hs0103.raw"
269.8409,"hs0103.raw"
232.0387,"hs0103.raw"
315.5515,"hs0103.raw"
328.713,"hs0103.raw"
306.4378,"hs0103.raw"
319.9722,"hs0103.raw"
294.9608,"hs0103.raw"
187.0522,"hs0103.raw"
260.8446,"hs0103.raw"
126.7047,"hs0103.raw"
330.1527,"hs0103.raw"
337.9178,"hs0103.raw"
326.0471,"hs0103.raw"
260.8446,"hs0103.raw"
240.975,"hs0103.raw"
214.2408,"hs0103.raw"
350,"hs0103.raw"
185.0212,"hs0103.raw"
266.7545,"hs0103.raw"
350,"hs0103.raw"
340.1653,"hs0103.raw"
299.0054,"hs0103.raw"
251.2607,"hs0103.raw"
185.9374,"hs0103.raw"
252.0727,"hs0103.raw"
217.3223,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
218.3636,"hs0103.raw"
301.0307,"hs0103.raw"
263.3093,"hs0103.raw"
350,"hs0103.raw"
298.2762,"hs0103.raw"
319.9722,"hs0103.raw"
210.8066,"hs0103.raw"
350,"hs0103.raw"
335.2722,"hs0103.raw"
287.8789,"hs0103.raw"
323.5277,"hs0103.raw"
350,"hs0103.raw"
264.9013,"hs0103.raw"
241.0128,"hs0103.raw"
331.4218,"hs0103.raw"
350,"hs0103.raw"
320.5538,"hs0103.raw"
337.9255,"hs0103.raw"
325.2829,"hs0103.raw"
217.7811,"hs0103.raw"
313.9981,"hs0103.raw"
320.2758,"hs0103.raw"
237.8654,"hs0103.raw"
323.5277,"hs0103.raw"
263.073,"hs0103.raw"
350,"hs0103.raw"
188.6811,"hs0103.raw"
348.8397,"hs0103.raw"
202.5312,"hs0103.raw"
350,"hs0103.raw"
268.9299,"hs0103.raw"
311.1984,"hs0103.raw"
335.129,"hs0103.raw"
350,"hs0103.raw"
299.0054,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
253.1128,"hs0103.raw"
338.0354,"hs0103.raw"
324.0004,"hs0103.raw"
284.1781,"hs0103.raw"
296.6,"hs0103.raw"
280.8578,"hs0103.raw"
266.7545,"hs0103.raw"
313.7175,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
238.77,"hs0103.raw"
324.0004,"hs0103.raw"
221.605,"hs0103.raw"
277.8745,"hs0103.raw"
319.9722,"hs0103.raw"
261.7996,"hs0103.raw"
350,"hs0103.raw"
213.9082,"hs0103.raw"
350,"hs0103.raw"
163.1309,"hs0103.raw"
284.6588,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
348.692,"hs0103.raw"
213.4049,"hs0103.raw"
261.1546,"hs0103.raw"
350,"hs0103.raw"
240.1456,"hs0103.raw"
130.3976,"hs0103.raw"
299.0054,"hs0103.raw"
163.0149,"hs0103.raw"
238.77,"hs0103.raw"
269.8409,"hs0103.raw"
269.2956,"hs0103.raw"
321.5304,"hs0103.raw"
296.6,"hs0103.raw"
185.0212,"hs0103.raw"
221.605,"hs0103.raw"
320.9294,"hs0103.raw"
350,"hs0103.raw"
312.4456,"hs0103.raw"
350,"hs0103.raw"
231.0012,"hs0103.raw"
335.3216,"hs0103.raw"
350,"hs0103.raw"
213.9082,"hs0103.raw"
279.4409,"hs0103.raw"
243.3607,"hs0103.raw"
251.2607,"hs0103.raw"
337.9178,"hs0103.raw"
350,"hs0103.raw"
202.5312,"hs0103.raw"
328.713,"hs0103.raw"
238.5292,"hs0103.raw"
276.253,"hs0103.raw"
320.5538,"hs0103.raw"
147.8665,"hs0103.raw"
348.8397,"hs0103.raw"
218.3636,"hs0103.raw"
305.0217,"hs0103.raw"
337.9255,"hs0103.raw"
350,"hs0103.raw"
319.9722,"hs0103.raw"
291.1449,"hs0103.raw"
271.3696,"hs0103.raw"
348.692,"hs0103.raw"
350,"hs0103.raw"
283.8912,"hs0103.raw"
258.3229,"hs0103.raw"
313.9981,"hs0103.raw"
237.1301,"hs0103.raw"
321.89,"hs0103.raw"
236.5848,"hs0103.raw"
187.1852,"hs0103.raw"
221.1673,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
231.6989,"hs0103.raw"
350,"hs0103.raw"
299.0054,"hs0103.raw"
249.2953,"hs0103.raw"
280.3548,"hs0103.raw"
248.1063,"hs0103.raw"
202.5312,"hs0103.raw"
350,"hs0103.raw"
277.087,"hs0103.raw"
334.5391,"hs0103.raw"
312.4456,"hs0103.raw"
348.8397,"hs0103.raw"
350,"hs0103.raw"
287.8789,"hs0103.raw"
242.8714,"hs0103.raw"
277.8745,"hs0103.raw"
323.4022,"hs0103.raw"
350,"hs0103.raw"
134.4714,"hs0103.raw"
350,"hs0103.raw"
299.0054,"hs0103.raw"
335.129,"hs0103.raw"
313.9981,"hs0103.raw"
350,"hs0103.raw"
255.1931,"hs0103.raw"
303.0343,"hs0103.raw"
350,"hs0103.raw"
181.23,"hs0103.raw"
313.9981,"hs0103.raw"
278.449,"hs0103.raw"
313.9981,"hs0103.raw"
335.2722,"hs0103.raw"
191.3025,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
188.7155,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
281.4362,"hs0103.raw"
287.8789,"hs0103.raw"
238.77,"hs0103.raw"
287.8789,"hs0103.raw"
277.0494,"hs0103.raw"
254.7183,"hs0103.raw"
312.4456,"hs0103.raw"
276.253,"hs0103.raw"
350,"hs0103.raw"
227.1057,"hs0103.raw"
244.5305,"hs0103.raw"
316.9572,"hs0103.raw"
178.6328,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
350,"hs0103.raw"
245.3515,"hs0103.raw"
314.2078,"hs0103.raw"
350,"hs0103.raw"
209.5396,"hs0103.raw"
313.9981,"hs0103.raw"
136.9819,"hs0103.raw"
287.3762,"hs0103.raw"
232.9145,"hs0103.raw"
89.9268,"hs0103.raw"
272.5363,"hs0103.raw"
220.5681,"hs0103.raw"
313.9981,"hs0103.raw"
333.6776,"hs0103.raw"
254.8402,"hs0103.raw"
350,"hs0103.raw"
238.77,"hs0103.raw"
194.2154,"hs0103.raw"
282.3965,"hs0103.raw"
206.8757,"hs0103.raw"
287.8789,"hs0103.raw"
318.2854,"hs0103.raw"
350,"hs0103.raw"
243.9457,"hs0103.raw"
291.1449,"hs0103.raw"
342.8575,"hs0103.raw"
335.2722,"hs0103.raw"
206.0884,"hs0103.raw"
251.7683,"hs0103.raw"
248.5158,"hs0103.raw"
350,"hs0103.raw"
180.4971,"hs0103.raw"
206.9933,"hs0103.raw"
243.4887,"hs0103.raw"
202.6398,"hs0103.raw"
313.9981,"hs0103.raw"
328.715,"hs0103.raw"
277.0494,"hs0103.raw"
345.2116,"hs0103.raw"
243.4887,"hs0103.raw"
160.5663,"hs0103.raw"
